round	timestamp	seeds_tried	extensions_found	kept_above_threshold	total_deep_chains	elapsed_s
1825	2026-03-30T13:12:01.294841	20	149	40	100	0.1
1826	2026-03-30T13:12:01.370959	20	16	0	100	0.1
1827	2026-03-30T13:12:01.465946	20	107	33	100	0.1
1828	2026-03-30T13:12:01.646329	20	28	11	100	0.1
1829	2026-03-30T13:12:01.803627	20	59	26	100	0.1
1830	2026-03-30T13:12:01.963177	20	115	22	100	0.1
1831	2026-03-30T13:12:02.116476	20	14	9	100	0.1
1832	2026-03-30T13:12:02.273812	20	43	20	100	0.1
1833	2026-03-30T13:12:02.421623	20	29	9	100	0.1
1834	2026-03-30T13:12:02.577160	20	97	32	100	0.1
1835	2026-03-30T13:12:02.680340	20	84	57	100	0.1
1836	2026-03-30T13:12:02.739283	20	45	17	100	0.0
1837	2026-03-30T13:12:02.805231	20	58	26	100	0.0
1838	2026-03-30T13:12:02.955791	20	98	7	100	0.1
1839	2026-03-30T13:12:03.114118	20	158	36	100	0.1
1840	2026-03-30T13:12:03.222889	20	210	159	100	0.1
1841	2026-03-30T13:12:03.293768	20	88	42	100	0.0
1842	2026-03-30T13:12:03.346503	20	75	9	100	0.0
1843	2026-03-30T13:12:03.415587	20	126	40	100	0.0
1844	2026-03-30T13:12:03.491115	20	59	42	100	0.0
1845	2026-03-30T13:12:03.544657	20	44	8	100	0.0
1846	2026-03-30T13:12:03.599752	20	185	9	100	0.0
1847	2026-03-30T13:12:03.711936	20	44	27	100	0.1
1848	2026-03-30T13:12:03.775261	20	153	47	100	0.0
1849	2026-03-30T13:12:03.843759	20	128	76	100	0.0
1850	2026-03-30T13:12:03.915503	20	118	78	100	0.0
1851	2026-03-30T13:12:03.981492	20	97	21	100	0.0
1852	2026-03-30T13:12:04.010574	20	0	0	100	0.0
1853	2026-03-30T13:12:04.069519	20	96	11	100	0.0
1854	2026-03-30T13:12:04.128181	20	98	11	100	0.0
1855	2026-03-30T13:12:04.200893	20	45	20	100	0.0
1856	2026-03-30T13:12:04.261115	20	0	0	100	0.1
1857	2026-03-30T13:12:04.349208	20	95	60	100	0.1
1858	2026-03-30T13:12:04.413382	20	72	31	100	0.0
1859	2026-03-30T13:12:04.466946	20	42	14	100	0.0
1860	2026-03-30T13:12:04.587135	20	137	60	100	0.1
1861	2026-03-30T13:12:04.656963	20	32	21	100	0.0
1862	2026-03-30T13:12:04.711446	20	60	12	100	0.0
1863	2026-03-30T13:12:04.799518	20	15	8	100	0.0
1864	2026-03-30T13:12:04.919776	20	103	71	100	0.1
1865	2026-03-30T13:12:05.005686	20	129	65	100	0.0
1866	2026-03-30T13:12:05.100249	20	114	59	100	0.0
1867	2026-03-30T13:12:05.273054	20	109	84	100	0.1
1868	2026-03-30T13:12:05.435319	20	154	74	100	0.1
1869	2026-03-30T13:12:05.664978	20	94	67	100	0.1
1870	2026-03-30T13:12:05.860573	20	142	120	100	0.1
1871	2026-03-30T13:12:06.025280	20	186	18	100	0.1
1872	2026-03-30T13:12:06.201672	20	88	38	100	0.1
1873	2026-03-30T13:12:06.308319	20	28	7	100	0.1
1874	2026-03-30T13:12:06.381811	20	43	30	100	0.0
1875	2026-03-30T13:12:06.480190	20	43	26	100	0.0
1876	2026-03-30T13:12:06.654868	20	90	43	100	0.1
1877	2026-03-30T13:12:06.813525	20	199	49	100	0.1
1878	2026-03-30T13:12:06.944815	20	43	10	100	0.1
1879	2026-03-30T13:12:07.035784	20	124	89	100	0.1
1880	2026-03-30T13:12:07.108765	20	90	59	100	0.0
1881	2026-03-30T13:12:07.180637	20	0	0	100	0.1
1882	2026-03-30T13:12:07.291073	20	116	77	100	0.1
1883	2026-03-30T13:12:07.349491	20	78	8	100	0.0
1884	2026-03-30T13:12:07.419315	20	96	74	100	0.0
1885	2026-03-30T13:12:07.522237	20	130	84	100	0.0
1886	2026-03-30T13:12:07.632539	20	29	19	100	0.1
1887	2026-03-30T13:12:07.701328	20	43	8	100	0.0
1888	2026-03-30T13:12:07.843628	20	206	86	100	0.1
1889	2026-03-30T13:12:07.914883	20	81	57	100	0.0
1890	2026-03-30T13:12:07.977949	20	28	19	100	0.0
1891	2026-03-30T13:12:08.069566	20	61	20	100	0.1
1892	2026-03-30T13:12:08.128876	20	29	7	100	0.0
1893	2026-03-30T13:12:08.203826	20	100	48	100	0.0
1894	2026-03-30T13:12:08.416174	20	162	115	100	0.1
1895	2026-03-30T13:12:08.543428	20	30	17	100	0.1
1896	2026-03-30T13:12:08.579533	20	13	0	100	0.0
1897	2026-03-30T13:12:08.655053	20	45	10	100	0.0
1898	2026-03-30T13:12:08.813441	20	13	5	100	0.1
1899	2026-03-30T13:12:08.904894	20	43	25	100	0.1
1900	2026-03-30T13:12:08.970156	20	83	10	100	0.0
1901	2026-03-30T13:12:09.036932	20	29	18	100	0.0
1902	2026-03-30T13:12:09.180276	20	45	21	100	0.1
1903	2026-03-30T13:12:09.346131	20	125	30	100	0.1
1904	2026-03-30T13:12:09.514769	20	97	13	100	0.1
1905	2026-03-30T13:12:09.688191	20	106	81	100	0.1
1906	2026-03-30T13:12:09.858524	20	43	31	100	0.1
1907	2026-03-30T13:12:10.046314	20	115	96	100	0.1
1908	2026-03-30T13:12:10.126851	20	84	53	100	0.0
1909	2026-03-30T13:12:10.193869	20	56	19	100	0.0
1910	2026-03-30T13:12:10.256635	20	43	11	100	0.0
1911	2026-03-30T13:12:10.413633	20	94	6	100	0.1
1912	2026-03-30T13:12:10.500383	20	63	0	100	0.1
1913	2026-03-30T13:12:10.690588	20	165	69	100	0.1
1914	2026-03-30T13:12:10.791317	20	14	9	100	0.1
1915	2026-03-30T13:12:10.873621	20	42	30	100	0.0
1916	2026-03-30T13:12:11.046288	20	28	10	100	0.1
1917	2026-03-30T13:12:11.191249	20	101	10	100	0.1
1918	2026-03-30T13:12:11.264469	20	14	11	100	0.0
1919	2026-03-30T13:12:11.364548	20	30	16	100	0.0
1920	2026-03-30T13:12:11.550613	20	110	26	100	0.1
1921	2026-03-30T13:12:11.750184	20	250	152	100	0.1
1922	2026-03-30T13:12:11.929770	20	29	11	100	0.1
1923	2026-03-30T13:12:12.087359	20	30	19	100	0.1
1924	2026-03-30T13:12:12.166361	20	92	19	100	0.0
1925	2026-03-30T13:12:12.288215	20	144	126	100	0.1
1926	2026-03-30T13:12:12.413657	20	108	27	100	0.1
1927	2026-03-30T13:12:12.476947	20	28	18	100	0.0
1928	2026-03-30T13:12:12.606602	20	95	78	100	0.0
1929	2026-03-30T13:12:12.780795	20	57	21	100	0.1
1930	2026-03-30T13:12:12.871691	20	164	78	100	0.1
1931	2026-03-30T13:12:12.905984	20	0	0	100	0.0
1932	2026-03-30T13:12:12.974816	20	43	11	100	0.0
1933	2026-03-30T13:12:13.151795	20	16	12	100	0.1
1934	2026-03-30T13:12:13.325557	20	44	22	100	0.1
1935	2026-03-30T13:12:13.503953	20	119	90	100	0.1
1936	2026-03-30T13:12:13.665649	20	110	73	100	0.1
1937	2026-03-30T13:12:13.764938	20	28	20	100	0.1
1938	2026-03-30T13:12:13.829879	20	57	22	100	0.0
1939	2026-03-30T13:12:13.896706	20	58	29	100	0.0
1940	2026-03-30T13:12:14.040679	20	29	22	100	0.1
1941	2026-03-30T13:12:14.296302	20	202	143	100	0.2
1942	2026-03-30T13:12:14.447783	20	29	8	100	0.1
1943	2026-03-30T13:12:14.675559	20	137	103	100	0.1
1944	2026-03-30T13:12:14.744236	20	0	0	100	0.1
1945	2026-03-30T13:12:14.911336	20	97	79	100	0.1
1946	2026-03-30T13:12:15.067403	20	129	53	100	0.1
1947	2026-03-30T13:12:15.139236	20	43	15	100	0.0
1948	2026-03-30T13:12:15.244727	20	28	9	100	0.0
1949	2026-03-30T13:12:15.441443	20	190	151	100	0.1
1950	2026-03-30T13:12:15.607792	20	57	35	100	0.1
1951	2026-03-30T13:12:15.790849	20	57	37	100	0.1
1952	2026-03-30T13:12:15.954825	20	94	75	100	0.1
1953	2026-03-30T13:12:16.037734	20	110	73	100	0.0
1954	2026-03-30T13:12:16.119785	20	29	16	100	0.0
1955	2026-03-30T13:12:16.207935	20	15	10	100	0.1
1956	2026-03-30T13:12:16.321486	20	14	11	100	0.0
1957	2026-03-30T13:12:16.431694	20	107	86	100	0.1
1958	2026-03-30T13:12:16.550405	20	71	53	100	0.0
1959	2026-03-30T13:12:16.725452	20	28	7	100	0.1
1960	2026-03-30T13:12:16.842907	20	110	64	100	0.1
1961	2026-03-30T13:12:16.993696	20	75	49	100	0.1
1962	2026-03-30T13:12:17.093428	20	102	22	100	0.1
1963	2026-03-30T13:12:17.168938	20	194	140	100	0.0
1964	2026-03-30T13:12:17.205384	20	0	0	100	0.0
1965	2026-03-30T13:12:17.279021	20	59	27	100	0.0
1966	2026-03-30T13:12:17.347363	20	29	16	100	0.0
1967	2026-03-30T13:12:17.487346	20	142	64	100	0.1
1968	2026-03-30T13:12:17.658381	20	90	11	100	0.1
1969	2026-03-30T13:12:17.825620	20	14	10	100	0.1
1970	2026-03-30T13:12:17.993371	20	43	18	100	0.1
1971	2026-03-30T13:12:18.154022	20	101	19	100	0.1
1972	2026-03-30T13:12:18.312887	20	28	6	100	0.1
1973	2026-03-30T13:12:18.474156	20	57	27	100	0.1
1974	2026-03-30T13:12:18.651048	20	94	63	100	0.1
1975	2026-03-30T13:12:18.834520	20	98	46	100	0.1
1976	2026-03-30T13:12:18.995174	20	27	10	100	0.1
1977	2026-03-30T13:12:19.179603	20	170	133	100	0.1
1978	2026-03-30T13:12:19.345291	20	15	12	100	0.1
1979	2026-03-30T13:12:19.505902	20	30	8	100	0.1
1980	2026-03-30T13:12:19.675245	20	57	38	100	0.1
1981	2026-03-30T13:12:19.894139	20	154	73	100	0.1
1982	2026-03-30T13:12:20.084600	20	70	18	100	0.1
1983	2026-03-30T13:12:20.179970	20	61	0	100	0.1
1984	2026-03-30T13:12:20.367271	20	114	83	100	0.1
1985	2026-03-30T13:12:20.583172	20	74	30	100	0.1
1986	2026-03-30T13:12:20.726859	20	90	9	100	0.1
1987	2026-03-30T13:12:20.804958	20	13	8	100	0.0
1988	2026-03-30T13:12:20.877897	20	56	40	100	0.0
1989	2026-03-30T13:12:20.951000	20	45	15	100	0.0
1990	2026-03-30T13:12:21.022124	20	30	17	100	0.0
1991	2026-03-30T13:12:21.209456	20	214	165	100	0.1
1992	2026-03-30T13:12:21.340073	20	79	8	100	0.1
1993	2026-03-30T13:12:21.432196	20	154	77	100	0.1
1994	2026-03-30T13:12:21.504408	20	28	10	100	0.0
1995	2026-03-30T13:12:21.583698	20	59	37	100	0.0
1996	2026-03-30T13:12:21.706818	20	114	78	100	0.1
1997	2026-03-30T13:12:21.787537	20	73	42	100	0.0
1998	2026-03-30T13:12:21.855910	20	119	40	100	0.0
1999	2026-03-30T13:12:21.943498	20	28	10	100	0.0
2000	2026-03-30T13:12:22.029556	20	26	0	100	0.1
2001	2026-03-30T13:12:22.226271	20	113	96	100	0.1
2002	2026-03-30T13:12:22.356422	20	79	9	100	0.1
2003	2026-03-30T13:12:22.426138	20	72	34	100	0.0
2004	2026-03-30T13:12:22.527665	20	99	83	100	0.1
2005	2026-03-30T13:12:22.656290	20	56	37	100	0.1
2006	2026-03-30T13:12:22.818183	20	43	28	100	0.1
2007	2026-03-30T13:12:22.896772	20	159	63	100	0.0
2008	2026-03-30T13:12:22.963040	20	59	18	100	0.0
2009	2026-03-30T13:12:23.123491	20	169	136	100	0.1
2010	2026-03-30T13:12:23.298251	20	83	69	100	0.1
2011	2026-03-30T13:12:23.497227	20	171	93	100	0.1
2012	2026-03-30T13:12:23.570898	20	45	29	100	0.0
2013	2026-03-30T13:12:23.685488	20	184	77	100	0.1
2014	2026-03-30T13:12:23.893532	20	191	93	100	0.1
2015	2026-03-30T13:12:24.079823	20	123	86	100	0.1
2016	2026-03-30T13:12:24.246137	20	45	18	100	0.1
2017	2026-03-30T13:12:24.412588	20	44	29	100	0.1
2018	2026-03-30T13:12:24.594591	20	126	42	100	0.1
2019	2026-03-30T13:12:24.769874	20	46	6	100	0.1
2020	2026-03-30T13:12:24.853615	20	56	34	100	0.0
2021	2026-03-30T13:12:24.931156	20	58	40	100	0.0
2022	2026-03-30T13:12:25.015974	20	59	30	100	0.0
2023	2026-03-30T13:12:25.051739	20	15	0	100	0.0
2024	2026-03-30T13:12:25.165486	20	141	35	100	0.1
2025	2026-03-30T13:12:25.224803	20	29	19	100	0.0
2026	2026-03-30T13:12:25.327525	20	110	74	100	0.0
2027	2026-03-30T13:12:25.397352	20	85	41	100	0.0
2028	2026-03-30T13:12:25.525501	20	180	73	100	0.1
2029	2026-03-30T13:12:25.602069	20	44	27	100	0.0
2030	2026-03-30T13:12:25.708039	20	43	22	100	0.0
2031	2026-03-30T13:12:25.907313	20	232	206	100	0.1
2032	2026-03-30T13:12:26.079491	20	29	11	100	0.1
2033	2026-03-30T13:12:26.220177	20	29	11	100	0.1
2034	2026-03-30T13:12:26.291541	20	58	29	100	0.0
2035	2026-03-30T13:12:26.411866	20	14	9	100	0.0
2036	2026-03-30T13:12:26.516925	20	195	81	100	0.1
2037	2026-03-30T13:12:26.554456	20	0	0	100	0.0
2038	2026-03-30T13:12:26.651731	20	29	19	100	0.1
2039	2026-03-30T13:12:26.736757	20	138	84	100	0.0
2040	2026-03-30T13:12:26.835975	20	213	53	100	0.1
2041	2026-03-30T13:12:26.915142	20	108	49	100	0.0
2042	2026-03-30T13:12:27.001199	20	29	19	100	0.0
2043	2026-03-30T13:12:27.061289	20	112	0	100	0.1
2044	2026-03-30T13:12:27.159432	20	122	96	100	0.1
2045	2026-03-30T13:12:27.242880	20	191	137	100	0.0
2046	2026-03-30T13:12:27.370891	20	106	76	100	0.1
2047	2026-03-30T13:12:27.460171	20	120	78	100	0.1
2048	2026-03-30T13:12:27.564766	20	59	17	100	0.0
2049	2026-03-30T13:12:27.639324	20	76	59	100	0.0
2050	2026-03-30T13:12:27.730734	20	14	11	100	0.0
2051	2026-03-30T13:12:27.811736	20	15	10	100	0.0
2052	2026-03-30T13:12:27.925517	20	14	7	100	0.0
2053	2026-03-30T13:12:28.066940	20	43	27	100	0.1
2054	2026-03-30T13:12:28.171390	20	60	10	100	0.0
2055	2026-03-30T13:12:28.339313	20	82	69	100	0.1
2056	2026-03-30T13:12:28.522507	20	45	18	100	0.1
2057	2026-03-30T13:12:28.700494	20	113	76	100	0.1
2058	2026-03-30T13:12:28.879616	20	14	11	100	0.1
2059	2026-03-30T13:12:29.062545	20	60	43	100	0.1
2060	2026-03-30T13:12:29.234352	20	109	16	100	0.1
2061	2026-03-30T13:12:29.420602	20	109	69	100	0.1
2062	2026-03-30T13:12:29.624705	20	139	85	100	0.1
2063	2026-03-30T13:12:29.796391	20	42	26	100	0.1
2064	2026-03-30T13:12:29.899335	20	151	107	100	0.1
2065	2026-03-30T13:12:29.968659	20	91	54	100	0.0
2066	2026-03-30T13:12:30.043823	20	113	84	100	0.0
2067	2026-03-30T13:12:30.109663	20	72	28	100	0.0
2068	2026-03-30T13:12:30.214663	20	93	83	100	0.1
2069	2026-03-30T13:12:30.285566	20	99	49	100	0.0
2070	2026-03-30T13:12:30.348339	20	108	19	100	0.0
2071	2026-03-30T13:12:30.417815	20	141	110	100	0.0
2072	2026-03-30T13:12:30.609816	20	44	19	100	0.1
2073	2026-03-30T13:12:30.750058	20	98	90	100	0.1
2074	2026-03-30T13:12:30.832536	20	28	8	100	0.0
2075	2026-03-30T13:12:30.934722	20	97	30	100	0.1
2076	2026-03-30T13:12:31.008537	20	142	37	100	0.0
2077	2026-03-30T13:12:31.078328	20	42	26	100	0.0
2078	2026-03-30T13:12:31.168723	20	29	20	100	0.0
2079	2026-03-30T13:12:31.246082	20	41	21	100	0.0
2080	2026-03-30T13:12:31.349481	20	261	75	100	0.0
2081	2026-03-30T13:12:31.424252	20	60	19	100	0.0
2082	2026-03-30T13:12:31.495818	20	44	27	100	0.0
2083	2026-03-30T13:12:31.604310	20	73	29	100	0.0
2084	2026-03-30T13:12:31.752143	20	137	78	100	0.1
2085	2026-03-30T13:12:31.894252	20	90	60	100	0.1
2086	2026-03-30T13:12:32.059191	20	31	8	100	0.1
2087	2026-03-30T13:12:32.146544	20	44	0	100	0.1
2088	2026-03-30T13:12:32.334731	20	86	7	100	0.1
2089	2026-03-30T13:12:32.519474	20	15	10	100	0.1
2090	2026-03-30T13:12:32.628516	20	221	108	100	0.1
2091	2026-03-30T13:12:32.795960	20	144	108	100	0.1
2092	2026-03-30T13:12:32.934802	20	73	32	100	0.1
2093	2026-03-30T13:12:33.011310	20	14	7	100	0.0
2094	2026-03-30T13:12:33.087489	20	44	6	100	0.0
2095	2026-03-30T13:12:33.232437	20	45	17	100	0.1
2096	2026-03-30T13:12:33.422039	20	44	18	100	0.1
2097	2026-03-30T13:12:33.501642	20	30	24	100	0.0
2098	2026-03-30T13:12:33.588485	20	126	84	100	0.0
2099	2026-03-30T13:12:33.784603	20	44	20	100	0.1
2100	2026-03-30T13:12:33.998351	20	91	69	100	0.1
2101	2026-03-30T13:12:34.163699	20	29	7	100	0.1
2102	2026-03-30T13:12:34.239726	20	59	18	100	0.0
2103	2026-03-30T13:12:34.381059	20	81	10	100	0.1
2104	2026-03-30T13:12:34.460055	20	29	7	100	0.0
2105	2026-03-30T13:12:34.527687	20	14	7	100	0.0
2106	2026-03-30T13:12:34.630081	20	80	11	100	0.0
2107	2026-03-30T13:12:34.746307	20	93	67	100	0.1
2108	2026-03-30T13:12:34.822384	20	136	35	100	0.0
2109	2026-03-30T13:12:34.979733	20	138	81	100	0.1
2110	2026-03-30T13:12:35.097439	20	55	19	100	0.1
2111	2026-03-30T13:12:35.171332	20	43	9	100	0.0
2112	2026-03-30T13:12:35.249011	20	71	30	100	0.0
2113	2026-03-30T13:12:35.332547	20	55	32	100	0.0
2114	2026-03-30T13:12:35.500796	20	44	17	100	0.1
2115	2026-03-30T13:12:35.600923	20	30	0	100	0.1
2116	2026-03-30T13:12:35.795771	20	45	21	100	0.1
2117	2026-03-30T13:12:35.928637	20	28	8	100	0.1
2118	2026-03-30T13:12:36.028479	20	170	139	100	0.1
2119	2026-03-30T13:12:36.149328	20	85	12	100	0.0
2120	2026-03-30T13:12:36.332065	20	44	31	100	0.1
2121	2026-03-30T13:12:36.443306	20	175	165	100	0.1
2122	2026-03-30T13:12:36.511542	20	82	10	100	0.0
2123	2026-03-30T13:12:36.599667	20	15	12	100	0.0
2124	2026-03-30T13:12:36.767180	20	56	37	100	0.1
2125	2026-03-30T13:12:36.957703	20	74	48	100	0.1
2126	2026-03-30T13:12:37.124642	20	109	8	100	0.1
2127	2026-03-30T13:12:37.305427	20	29	10	100	0.1
2128	2026-03-30T13:12:37.478354	20	43	10	100	0.1
2129	2026-03-30T13:12:37.660471	20	78	10	100	0.1
2130	2026-03-30T13:12:37.758756	20	44	18	100	0.1
2131	2026-03-30T13:12:37.842351	20	122	75	100	0.0
2132	2026-03-30T13:12:37.924622	20	44	22	100	0.0
2133	2026-03-30T13:12:38.095887	20	29	15	100	0.1
2134	2026-03-30T13:12:38.834450	20	154	110	100	0.6
2135	2026-03-30T13:12:39.007789	20	31	20	100	0.1
2136	2026-03-30T13:12:39.085514	20	90	20	100	0.0
2137	2026-03-30T13:12:39.192814	20	87	44	100	0.0
2138	2026-03-30T13:12:39.329643	20	93	18	100	0.1
2139	2026-03-30T13:12:39.401698	20	15	12	100	0.0
2140	2026-03-30T13:12:39.477078	20	80	73	100	0.0
2141	2026-03-30T13:12:39.555650	20	120	93	100	0.0
2142	2026-03-30T13:12:39.692760	20	106	16	100	0.1
2143	2026-03-30T13:12:39.844681	20	42	10	100	0.1
2144	2026-03-30T13:12:39.883588	20	0	0	100	0.0
2145	2026-03-30T13:12:39.963663	20	29	18	100	0.0
2146	2026-03-30T13:12:40.150019	20	239	206	100	0.1
2147	2026-03-30T13:12:40.253197	20	13	7	100	0.1
2148	2026-03-30T13:12:40.336033	20	265	117	100	0.0
2149	2026-03-30T13:12:40.457395	20	85	53	100	0.0
2150	2026-03-30T13:12:40.541071	20	99	15	100	0.0
2151	2026-03-30T13:12:40.610899	20	44	26	100	0.0
2152	2026-03-30T13:12:40.729329	20	74	20	100	0.0
2153	2026-03-30T13:12:40.813171	20	14	0	100	0.1
2154	2026-03-30T13:12:40.983288	20	15	11	100	0.1
2155	2026-03-30T13:12:41.136149	20	65	54	100	0.1
2156	2026-03-30T13:12:41.209598	20	30	9	100	0.0
2157	2026-03-30T13:12:41.364810	20	85	61	100	0.1
2158	2026-03-30T13:12:41.566458	20	59	30	100	0.1
2159	2026-03-30T13:12:41.710457	20	144	112	100	0.1
2160	2026-03-30T13:12:41.818820	20	222	156	100	0.1
2161	2026-03-30T13:12:42.012330	20	42	20	100	0.1
2162	2026-03-30T13:12:42.175409	20	29	20	100	0.1
2163	2026-03-30T13:12:42.286994	20	14	9	100	0.1
2164	2026-03-30T13:12:42.353000	20	58	34	100	0.0
2165	2026-03-30T13:12:42.434256	20	80	64	100	0.0
2166	2026-03-30T13:12:42.629477	20	148	136	100	0.1
2167	2026-03-30T13:12:42.709347	20	45	26	100	0.0
2168	2026-03-30T13:12:42.788597	20	87	56	100	0.0
2169	2026-03-30T13:12:42.941980	20	82	55	100	0.1
2170	2026-03-30T13:12:43.026625	20	89	49	100	0.0
2171	2026-03-30T13:12:43.100067	20	80	9	100	0.0
2172	2026-03-30T13:12:43.259631	20	14	7	100	0.1
2173	2026-03-30T13:12:43.428635	20	29	16	100	0.1
2174	2026-03-30T13:12:43.570689	20	71	46	100	0.1
2175	2026-03-30T13:12:43.648731	20	84	53	100	0.0
2176	2026-03-30T13:12:43.779662	20	81	69	100	0.1
2177	2026-03-30T13:12:43.854175	20	42	20	100	0.0
2178	2026-03-30T13:12:43.926242	20	45	19	100	0.0
2179	2026-03-30T13:12:43.964609	20	0	0	100	0.0
2180	2026-03-30T13:12:44.084430	20	44	31	100	0.1
2181	2026-03-30T13:12:44.153517	20	28	10	100	0.0
2182	2026-03-30T13:12:44.289458	20	74	64	100	0.0
2183	2026-03-30T13:12:44.496510	20	74	42	100	0.1
2184	2026-03-30T13:12:44.713204	20	72	29	100	0.1
2185	2026-03-30T13:12:44.810797	20	14	7	100	0.1
2186	2026-03-30T13:12:44.891024	20	86	31	100	0.0
2187	2026-03-30T13:12:45.003639	20	96	76	100	0.0
2188	2026-03-30T13:12:45.083353	20	58	18	100	0.0
2189	2026-03-30T13:12:45.121242	20	0	0	100	0.0
2190	2026-03-30T13:12:45.207183	20	46	17	100	0.0
2191	2026-03-30T13:12:45.290659	20	139	83	100	0.0
2192	2026-03-30T13:12:45.439144	20	63	41	100	0.1
2193	2026-03-30T13:12:45.624918	20	59	28	100	0.1
2194	2026-03-30T13:12:45.718395	20	154	103	100	0.1
2195	2026-03-30T13:12:45.798366	20	74	33	100	0.0
2196	2026-03-30T13:12:45.906143	20	29	20	100	0.1
2197	2026-03-30T13:12:46.002898	20	43	22	100	0.1
2198	2026-03-30T13:12:46.091265	20	142	113	100	0.0
2199	2026-03-30T13:12:46.179256	20	94	81	100	0.1
2200	2026-03-30T13:12:46.250062	20	106	66	100	0.0
2201	2026-03-30T13:12:46.335210	20	60	30	100	0.0
2202	2026-03-30T13:12:46.476021	20	160	127	100	0.1
2203	2026-03-30T13:12:46.551598	20	29	22	100	0.0
2204	2026-03-30T13:12:46.626482	20	123	69	100	0.0
2205	2026-03-30T13:12:46.784567	20	38	19	100	0.1
2206	2026-03-30T13:12:46.907482	20	42	8	100	0.1
2207	2026-03-30T13:12:46.990327	20	0	0	100	0.1
2208	2026-03-30T13:12:47.112280	20	74	66	100	0.1
2209	2026-03-30T13:12:47.149899	20	14	0	100	0.0
2210	2026-03-30T13:12:47.226135	20	45	22	100	0.0
2211	2026-03-30T13:12:47.310002	20	87	36	100	0.0
2212	2026-03-30T13:12:47.491698	20	95	76	100	0.1
2213	2026-03-30T13:12:47.585465	20	15	0	100	0.1
2214	2026-03-30T13:12:47.676670	20	57	28	100	0.0
2215	2026-03-30T13:12:47.755914	20	58	18	100	0.0
2216	2026-03-30T13:12:47.868728	20	122	70	100	0.1
2217	2026-03-30T13:12:48.036263	20	54	29	100	0.1
2218	2026-03-30T13:12:48.150331	20	58	29	100	0.1
2219	2026-03-30T13:12:48.223205	20	41	20	100	0.0
2220	2026-03-30T13:12:48.309152	20	74	50	100	0.0
2221	2026-03-30T13:12:48.388652	20	171	30	100	0.0
2222	2026-03-30T13:12:48.514711	20	122	77	100	0.1
2223	2026-03-30T13:12:48.644574	20	29	18	100	0.1
2224	2026-03-30T13:12:48.722807	20	29	18	100	0.0
2225	2026-03-30T13:12:48.854916	20	96	46	100	0.1
2226	2026-03-30T13:12:49.090482	20	64	47	100	0.1
2227	2026-03-30T13:12:49.235568	20	55	11	100	0.1
2228	2026-03-30T13:12:49.321716	20	56	27	100	0.0
2229	2026-03-30T13:12:49.467717	20	29	22	100	0.1
2230	2026-03-30T13:12:49.541461	20	42	17	100	0.0
2231	2026-03-30T13:12:49.609688	20	84	10	100	0.0
2232	2026-03-30T13:12:49.683489	20	42	28	100	0.0
2233	2026-03-30T13:12:49.841604	20	168	94	100	0.1
2234	2026-03-30T13:12:49.915383	20	72	31	100	0.0
2235	2026-03-30T13:12:49.986020	20	15	12	100	0.0
2236	2026-03-30T13:12:50.148405	20	57	15	100	0.1
2237	2026-03-30T13:12:50.279997	20	25	18	100	0.1
2238	2026-03-30T13:12:50.320628	20	43	0	100	0.0
2239	2026-03-30T13:12:50.418159	20	72	41	100	0.0
2240	2026-03-30T13:12:50.506543	20	61	21	100	0.0
2241	2026-03-30T13:12:50.544617	20	28	0	100	0.0
2242	2026-03-30T13:12:50.701676	20	117	94	100	0.1
2243	2026-03-30T13:12:50.801880	20	76	59	100	0.1
2244	2026-03-30T13:12:50.875900	20	42	18	100	0.0
2245	2026-03-30T13:12:50.948616	20	44	17	100	0.0
2246	2026-03-30T13:12:51.035926	20	44	29	100	0.0
2247	2026-03-30T13:12:51.180183	20	93	19	100	0.1
2248	2026-03-30T13:12:51.254697	20	29	11	100	0.0
2249	2026-03-30T13:12:51.365563	20	15	8	100	0.0
2250	2026-03-30T13:12:51.555579	20	14	7	100	0.1
2251	2026-03-30T13:12:51.689310	20	44	20	100	0.1
2252	2026-03-30T13:12:51.724016	20	11	0	100	0.0
2253	2026-03-30T13:12:51.843321	20	44	26	100	0.0
2254	2026-03-30T13:12:51.948356	20	78	63	100	0.1
2255	2026-03-30T13:12:52.018669	20	14	0	100	0.1
2256	2026-03-30T13:12:52.184887	20	29	9	100	0.1
2257	2026-03-30T13:12:52.271170	20	31	16	100	0.0
2258	2026-03-30T13:12:52.366744	20	186	145	100	0.0
2259	2026-03-30T13:12:52.495733	20	97	84	100	0.1
2260	2026-03-30T13:12:52.572286	20	99	68	100	0.0
2261	2026-03-30T13:12:52.647907	20	15	9	100	0.0
2262	2026-03-30T13:12:52.781217	20	120	26	100	0.0
2263	2026-03-30T13:12:52.896301	20	45	22	100	0.1
2264	2026-03-30T13:12:52.972814	20	30	21	100	0.0
2265	2026-03-30T13:12:53.011907	20	16	0	100	0.0
2266	2026-03-30T13:12:53.091068	20	28	10	100	0.0
2267	2026-03-30T13:12:53.167871	20	30	7	100	0.0
2268	2026-03-30T13:12:53.284627	20	165	130	100	0.1
2269	2026-03-30T13:12:53.366900	20	44	23	100	0.0
2270	2026-03-30T13:12:53.516082	20	15	7	100	0.1
2271	2026-03-30T13:12:53.592934	20	14	8	100	0.0
2272	2026-03-30T13:12:53.663771	20	141	23	100	0.0
2273	2026-03-30T13:12:53.751361	20	41	22	100	0.0
2274	2026-03-30T13:12:53.867823	20	38	17	100	0.1
